DrugBank_ID,DrugBank_SMILES
DrugBank_1260,C[N+](C)(C)CCO.C1=CC=C(C(=C1)C(=O)O)[O-].C1=CC=C(C(=C1)C(=O)O)[O-].C1=CC=C(C(=C1)C(=O)O)[O-].[Mg+2]
DrugBank_1261,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C
DrugBank_1262,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)O)O)C)C)C2C1)CO)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C
DrugBank_1263,CC1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=C(C=C(C=C4)F)F)F
DrugBank_1264,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5
DrugBank_1265,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O
DrugBank_1266,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O
DrugBank_1267,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C
DrugBank_1268,CC(C)C(=O)OCC(=O)C12C(CC3C1(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)OC(O2)C6CCCCC6
DrugBank_1269,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5
DrugBank_1270,CN1C=NC2=C1C(=O)NC(=O)N2C
DrugBank_1271,C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]
DrugBank_1272,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC#N)SC1)C(=O)O
DrugBank_1273,C1C=C(N2C(S1)C(C2=O)NC(=O)C(=CCC(=O)O)C3=CSC(=N3)N)C(=O)O
DrugBank_1274,COCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O
DrugBank_1275,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O
DrugBank_1276,C1CN(CCN1CCOC(=O)C2=CC=CC=C2NC3=C4C=CC(=CC4=NC=C3)C(F)(F)F)C5=CC=CC(=C5)C(F)(F)F
DrugBank_1277,CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
DrugBank_1278,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N
DrugBank_1279,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-]
DrugBank_1280,CC(C(=O)NCC(=O)O)SC(=O)C1=CC=CS1
DrugBank_1281,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C
DrugBank_1282,COC1=CC2=C(C=C1C(=O)NCC3CCCN3CC=C)NN=N2
DrugBank_1283,CCC1C2CC3C4C5(CC(C2C5O)N3C1O)C6=CC=CC=C6N4C
DrugBank_1284,C1=CN=CC=C1C2=CNC(=O)C(=C2)N
DrugBank_1285,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O
DrugBank_1286,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3
DrugBank_1287,C=CCNC1=NC(=NC(=N1)N2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)NCC=C
DrugBank_1288,CC12CCC3C(C1CCC2(CC=C)O)CCC4=CCCCC34
DrugBank_1289,CCC(C)C.CCC(CC(C)C1=CC=CC=C1)C2=CC=C(C=C2)C[N+](C)(C)C.N.[Cl-]
DrugBank_1290,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C
DrugBank_1291,CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34
DrugBank_1292,CC1=CC(=O)N(N1C)C2=CC=CC=C2
DrugBank_1293,CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C
DrugBank_1294,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2
DrugBank_1295,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N
DrugBank_1296,CCC(=O)N(C1CCN(CC1C)CCC2=CC=CS2)C3=CC=CC=C3
DrugBank_1297,C(CC(=O)O)CO
DrugBank_1298,CC(C)N(CCC1=CNC2=C1C=C(C=C2)OC)C(C)C
DrugBank_1299,CC(CC1=CC2=C(C(=C1)OC)OCO2)N
DrugBank_1300,CC12CCC3C4CCC(=O)CC4=CCC3C1CCC2=O
DrugBank_1301,CC(C=C(C1=CC=CS1)C2=CC=CS2)N(C)C
DrugBank_1302,CN(C)CCC1=CNC2=C1C=C(C=C2)O
DrugBank_1303,CC(CC1=CNC2=CC=CC=C21)N
DrugBank_1304,CC1C(OC(=N1)N)C2=CC=CC=C2
DrugBank_1305,CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34
DrugBank_1306,CCCC(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)C)OC)O
DrugBank_1307,CC12CCC3C(C1CCC2=O)CCC4C3(C=CC(=O)C4)C
DrugBank_1308,CC(=O)OC1C=CC2C3CC4=C5C2(C1OC5=C(C=C4)OC(=O)C)CCN3C
DrugBank_1309,CCC(=O)N(C1CCN(CC1)CC(C2=CC=CC=C2)O)C3=CC=CC=C3
DrugBank_1310,CC(CC1=CC2=C(C=C1)OCO2)NC
DrugBank_1311,CC12CCC3C4CCC(CC4=CCC3C1CCC2O)O
DrugBank_1312,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(=O)C4)C
DrugBank_1313,CCCSC1=C(C=C(C(=C1)OC)CCN)OC
DrugBank_1314,CCC(=O)N1C2=CC=CC=C2N(C1=O)C3CCN(CC3)CCC(C#N)(C4=CC=CC=C4)C5=CC=CC=C5
DrugBank_1315,CCN(CC)CCC1=CNC2=CC=CC=C21
DrugBank_1316,CCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(C)C
DrugBank_1317,CCN(CC)CCN1C2=C(C=C(C=C2)[N+](=O)[O-])N=C1CC3=CC=C(C=C3)OCC
DrugBank_1318,CCNC1C2CCC(C2)C1C3=CC=CC=C3
DrugBank_1319,CCOC(=O)C1(CCN(CC1)CCOCC2CCCO2)C3=CC=CC=C3
DrugBank_1320,CC(CC1=C(C=CC(=C1)OC)OC)N
DrugBank_1321,CCOC1=C2C3=C(CC4C5C3(CCN4C)C(O2)C(C=C5)O)C=C1
DrugBank_1322,CCC1=CC(=C(C=C1OC)CC(C)N)OC
DrugBank_1323,CCN(C)C(C)C=C(C1=CC=CS1)C2=CC=CS2
DrugBank_1324,CCCC(C)(C1CC23C=CC1(C4C25CCN(C3CC6=C5C(=C(C=C6)OC(=O)C)O4)C)OC)O
DrugBank_1325,CCC(=O)N(C1CCN(CC1)C(C)CC2=CC=CS2)C3=CC=CC=C3
DrugBank_1326,CC1CC2=CC(=O)CCC2(C3C1C4CCC(C4(CC3)C)(C)O)C
DrugBank_1327,CC(CC1=CC=C(C=C1)OC)N
DrugBank_1328,CCC(=O)OC1(CCN(CC1C)C)C2=CC=CC=C2
DrugBank_1329,CC12CCC(C=C1CCC3C2CCC4(C3CCC4(C)O)C)O
DrugBank_1330,CCOC(=O)C(CCN1CCOCC1)(C2=CC=CC=C2)C3=CC=CC=C3
DrugBank_1331,C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Br)C4=CC=CC=C4F
DrugBank_1332,C[N+]1(CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O)C.[Br-]
DrugBank_1333,CCC(=O)OC1(CCN(CC1)C)C2=CC=CC=C2
DrugBank_1334,CC12CCC(CC1CCC3C2CCC4(C3CCC4(C)O)C)O
DrugBank_1335,CC(C)(C1CC23C=CC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O
DrugBank_1336,CC12CCC3C(C1CCC2O)CCC4C3(C=CC(=O)C4)C
DrugBank_1337,CC(CC1=CC=CC=C1)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C
DrugBank_1338,CCC1(C(=O)NC(=O)NC1=O)CC
DrugBank_1339,CC(CC1=CC(=C(C=C1OC)Br)OC)N
DrugBank_1340,CC12CCC3C(C1CCC2O)CCC4=C(C(=O)CCC34C)O
DrugBank_1341,CC(C(C1=CC=CC=C1)O)N
DrugBank_1342,CCC(CC)(CNC(=O)CCCO)C1=CC(=CC=C1)OC
DrugBank_1343,CN(C)CCC1=CNC2=CC=CC=C21
DrugBank_1344,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)OC(=O)N(C)C)C3=CC=CC=C3
DrugBank_1345,C1C(OC(=N1)N)C2=CC=CC=C2
DrugBank_1346,CCC(=O)C(CC(C)N1CCCCC1)(C2=CC=CC=C2)C3=CC=CC=C3
DrugBank_1347,CCC1(CCC2C1(CCC3C2CCC4=CCCCC34)C)O
DrugBank_1348,C[N+](C)(C)CC(=O)[O-].C(C(Cl)(Cl)Cl)(O)O
DrugBank_1349,CC1=CC(=O)N(N1C)C2=CC=CC=C2.C(C(Cl)(Cl)Cl)(O)O.C(C(Cl)(Cl)Cl)(O)O
DrugBank_1350,C1=CC=C(C(=C1)C2=CC=C(O2)CC3C(=O)NC(=S)NC3=O)C(F)(F)F
DrugBank_1351,CCCC(C)(C1CC23C=CC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)C)OC)O
DrugBank_1352,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)O
DrugBank_1353,CCC1CN(CCC1(C2=CC=CC=C2)OC(=O)CC)C
DrugBank_1354,CC12CCC3C(C1CCC2O)CCC4=C(C(=O)CCC34)O
DrugBank_1355,C1CN(CCC1(C2=CC=CC=C2)C(=O)O)CCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
DrugBank_1356,CCC(=O)N(CC(C)N(C)CCC1=CC=CC=C1)C2=CC=CC=C2
DrugBank_1357,CC12CCC3C(C1CCC2O)CCC4C3(C=CC(C4)O)C
DrugBank_1358,CCOC(=O)C1(CCN(CC1)CCOCCO)C2=CC=CC=C2
DrugBank_1359,C1CCC(CC1)(C2=CC=CC=C2)N
DrugBank_1360,CC(CC1=CC2=C(C=C1)OCO2)N
DrugBank_1361,CC12CCC3C(C1CCC2(C)O)CCC4=C(C(=O)C=CC34C)Cl
DrugBank_1362,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3Cl
DrugBank_1363,CN1CCC23C4C(CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)O
DrugBank_1364,CC12CCC(CC1CCC3C2CCC4(C3CCC4(C)O)C)O
DrugBank_1365,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=NON=C5C4)C
DrugBank_1366,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)O
DrugBank_1367,CC(CC1=CC(=C(C(=C1)OC)OC)OC)N
DrugBank_1368,CCOC(=O)C1(CCN(CC1)CCOCC2=CC=CC=C2)C3=CC=CC=C3
DrugBank_1369,C1CCC(CC1)(C2=CC=CS2)N3CCCCC3
DrugBank_1370,CC12CCC3C(C1CCC2O)CCC4=C(C(=O)CCC34C)Cl
DrugBank_1371,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C
DrugBank_1372,CCN(CC)CCN1C2=C(C=C(C=C2)[N+](=O)[O-])N=C1CC3=CC=C(C=C3)Cl
DrugBank_1373,CC12CCC3C(C1CCC2O)CC=C4C3(CCC(C4)O)C
DrugBank_1374,CN1C2CCC1C(C(C2)O)C(=O)O
DrugBank_1375,CC12CCC3C(C1CCC2O)CCC4=CC(CCC34C)O
DrugBank_1376,CC(C)(CC1=CC=CC=C1Cl)N
DrugBank_1377,CC1=CC(=C(C=C1OC)CC(C)N)OC
DrugBank_1378,CC(CN1CCOCC1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N4CCCC4
DrugBank_1379,CC12CCC(CC1CCC3C2CCC4(C3CCC4O)C)O
DrugBank_1380,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3CCC4
DrugBank_1381,CC(CC1=CC=CC=C1)N2CCC(CC2)N(C3=CC=CC=C3)C(=O)C
DrugBank_1382,CCN(CC)C(C)C=C(C1=CC=CS1)C2=CC=CS2
DrugBank_1383,CC(CC(C)(C)O)OC(C(Cl)(Cl)Cl)O
DrugBank_1384,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CC=C3)C(=O)OC
DrugBank_1385,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4=O)C
DrugBank_1386,COC1=CC(=C(C=C1CCN)OC)Br
DrugBank_1387,CC(=O)OC1CCC2C3CC4=C5C2(C1OC5=C(C=C4)OC)CCN3C
DrugBank_1388,C1CCC(CC1)(C#N)N2CCCCC2
DrugBank_1389,CC12CCC3C(C1CCC2(C)O)CCC4=C(C(=O)CCC34)O
DrugBank_1390,CC12CCC3C(C1CCC2O)CCC4=CC(=O)C=CC34C
DrugBank_1391,CCC(=O)OC1(CCN(CC1CC=C)C)C2=CC=CC=C2
DrugBank_1392,CCC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34
DrugBank_1393,CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F
DrugBank_1394,CCOC(=O)C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F
DrugBank_1395,CCC(CC1=CNC2=CC=CC=C21)N
DrugBank_1396,CN1CCC23CC(CCC2(C1CC4=C3C(=C(C=C4)OC)OC)O)O
DrugBank_1397,CC(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O
DrugBank_1398,C1CCC(CC1)(C2=CC=CC=C2)N3CCCC3
DrugBank_1399,CC(CC1=CC=CC=C1)NCCC#N
DrugBank_1400,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(CC4)O
DrugBank_1401,CCC1CN(CCC1(C2=CC=CC=C2)OC(=O)CC)C
DrugBank_1402,C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl
DrugBank_1403,CC12CCC3C(C1CCC2O)CCC4=CC(CCC34)O
DrugBank_1404,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C
DrugBank_1405,CC(C)(CC1=CC=C(C=C1)Cl)N
DrugBank_1406,CCC(=O)N(C1CCN(CC1)C(C)CC2=CC=CC=C2)C3=CC=CC=C3
DrugBank_1407,C1C(=O)NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=N3
DrugBank_1408,CCC1=CC2=C(S1)N(C(=O)CN=C2C3=CC=CC=C3Cl)C
DrugBank_1409,CC(C(=O)C1=CC=CC=C1)N
DrugBank_1410,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4=O)C
DrugBank_1411,CC(=O)OC1(CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
DrugBank_1412,C(C(Cl)(Cl)Cl)(O)O
DrugBank_1413,CC1CC2=CC(=O)CCC2(C3C1C4CCC(C4(CC3)C)(C)O)C
DrugBank_1414,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(CC4)O
DrugBank_1415,CCNC(C)CC1=CC2=C(C=C1)OCO2
DrugBank_1416,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F
DrugBank_1417,C[N+]1(CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O)[O-]
DrugBank_1418,CC1(CCC2C1(CC(C3C2CCC4=CC(=O)C(=CC34C)C=O)O)C)O
DrugBank_1419,CCC(=O)N(C1CCN(CC1C)CC(C2=CC=CC=C2)O)C3=CC=CC=C3
DrugBank_1420,CCC(=O)N(C1CCN(CC1C)CCC2=CC=CC=C2)C3=CC=CC=C3
DrugBank_1421,CC12CCC3C(C1CCC2(C)O)CCC4C3(C=CC(=O)C4)C
DrugBank_1422,CN1CCC23C4C1CC5=C2C(=C(C=C5)OCC6=CC=CC=C6)OC3C(C=C4)O
DrugBank_1423,CC(CC1=CC=CC=C1)N
DrugBank_1424,CC(CC1=CC=CC=C1)NC
DrugBank_1425,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)NC2C(C(C(OC2O)CO)O)O)I)N(C)C(=O)C)I
DrugBank_1426,CC1C(OCCN1C)C2=CC=CC=C2
DrugBank_1427,CC(C)NCC(COC1=CC=CC=C1OCC=C)O
DrugBank_1428,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N
DrugBank_1429,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C
DrugBank_1430,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)[O-])N)I)I)O.C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)[O-])N.[Na+].[Na+]
DrugBank_1431,CCOP(=O)(C)C(CCC(=O)OC1=CC2=C(C(=C1)C)OC(CC2)(C)CCC=C(C)CCC=C(C)CCC=C(C)C)P(=O)(OCC)OCC.CCOP(=O)(C)C(CCC(=O)OC1=C(C2=C(C=C1C)OC(CC2)(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C)P(=O)(OCC)OCC.CC1=CC(=CC2=C1OC(CC2)(C)CCC=C(C)CCC=C(C)CCC=C(C)C)OC(=O)CCC(P(=O)(O)O)P(=O)(O)O.CC1=CC2=C(CCC(O2)(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C(=C1OC(=O)CCC(P(=O)(O)O)P(=O)(O)O)C
DrugBank_1432,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C
DrugBank_1433,CC1=CC(=O)N2CC(=O)N(C3=C(C2(O1)C4=CC=CC=C4)C=C(C=C3)Cl)C
DrugBank_1434,C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4
DrugBank_1435,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F
DrugBank_1436,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC
DrugBank_1437,C1CN2CCC1C(C2)OC(=O)N3CCC4=CC=CC=C4C3C5=CC=CC=C5
DrugBank_1438,[Fe]
DrugBank_1439,[Zn]
DrugBank_1440,C1=CC=C(C(=C1)C2=NC(C(=O)N(C3=C2C=C(C=C3)Cl)CCC#N)O)F
DrugBank_1441,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3
DrugBank_1442,CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)O)N)C(=O)O)C
DrugBank_1443,CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O
DrugBank_1444,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C
DrugBank_1445,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O
DrugBank_1446,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O
DrugBank_1447,CCOC(=O)OC(C)OC(=O)C1C(SC2N1C(=O)C2NC(=O)C(C3=CC=CC=C3)N)(C)C
DrugBank_1448,CC1(C(N2C(S1)C(C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)O)C
DrugBank_1449,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C
DrugBank_1450,CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C
DrugBank_1451,CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3
DrugBank_1452,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)O)C(=O)O)C
DrugBank_1453,C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N
DrugBank_1454,C1=CC=C(C(=C1)C2=NN(C(=N2)C3=CC=CC=C3O)C4=CC=C(C=C4)C(=O)O)O
DrugBank_1455,CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1N=C(NC2=O)N)N
DrugBank_1456,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO
DrugBank_1457,CCCCCON=O
DrugBank_1458,C(C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
DrugBank_1459,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C
DrugBank_1460,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(=O)C)N(C)C
DrugBank_1461,CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2
DrugBank_1462,CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C
DrugBank_1463,CN1CCC2=C(C1)C(C3=CC=CC=C23)C4=CC=CC=C4
DrugBank_1464,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2
DrugBank_1465,CN(C)S(=O)(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO
DrugBank_1466,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
DrugBank_1467,CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
DrugBank_1468,C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
DrugBank_1469,CC(C)[N+](C)(CCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)C(C)C
DrugBank_1470,CN(CC#C)CC1=CC=CC=C1
DrugBank_1471,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)O
DrugBank_1472,CC1=NC=C(C=C1)C2=C(C=C(C=N2)Cl)C3=CC=C(C=C3)S(=O)(=O)C
DrugBank_1473,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)O)F
DrugBank_1474,CCCCCC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N(CCN3CCOCC3)C(C(C)C)C(=O)NO
DrugBank_1475,CCCCCCCCC(=O)OC
DrugBank_1476,C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O
DrugBank_1477,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)F)O)CO)CO)O)O)O)O
DrugBank_1478,C1=CC=NC(=C1)NNC2=CC(C(=O)C=C2O)CC(C(=O)O)N
DrugBank_1479,CC1(NC(CS1)C(=O)O)C
DrugBank_1480,CC(C)CCCC(C)CCCC(C)CCCC(C)CCO
DrugBank_1481,C(C(C(C(C(CO)O)O)O)O)O
DrugBank_1482,CC1=[N+](C=C(C(=C1O)C=O)COP(=O)(O)O)C
DrugBank_1483,CC1CC(=O)NN=C1C2=CC=C(C=C2)NC3=C(C(=O)CCC3)CC4=CC(=CC=C4)I
DrugBank_1484,CC(C(C1=NC(=C(N1CC(=O)O)O)C=C2C=NC3=CC=CC(=C32)N)N)O
DrugBank_1485,COC1C(C(C(C(O1)CO)O)O)O
DrugBank_1486,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O
DrugBank_1487,C1=CC2=C(C=C1O)OC3=C(C2CCC(=O)O)C=CC(=C3)O
DrugBank_1488,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O
DrugBank_1489,CC(=O)NC(CCSC)C(=O)O
DrugBank_1490,CCCOC1=C(C=CC(=C1)C2(CNC(=O)O2)C)OC
DrugBank_1491,COC1C(C(C(C(O1)CO)S)O)O
DrugBank_1492,CN1C=[N+](C2=C1C(=O)NC(=N2)N)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O
DrugBank_1493,C1=CC=C(C(=C1)C=CC(=O)O)O
DrugBank_1494,CC1(OCC2C(O1)C(C(C(O2)OC)O)O)C(=O)O
DrugBank_1495,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)O)O
DrugBank_1496,C(C(C(C(C(C(=O)O)O)O)O)O)OP(=O)(O)O
DrugBank_1497,C1CC1COC2=C(C=CC(=C2)C(=O)NC3=C(C=NC=C3Cl)Cl)OC(F)F
DrugBank_1498,C1C(C1N=C2CC(C(=O)C=C2O)CC(C(=O)O)N)C3=CC=CC=C3
DrugBank_1499,CC1=NC(=C(C=C1)C[N+]2=CSC(=C2C)CCOP(=O)(O)OP(=O)(O)[O-])N
DrugBank_1500,C1=CC2=C(C3=C(C=C2)C=CC(=N3)CC(C(=O)O)N)N=C1
DrugBank_1501,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=CN(C2=N)C4C(C(C(O4)COP(=O)(O)O)O)O
DrugBank_1502,CC(CC1=CC=CC=C1O)C(=O)O
DrugBank_1503,CC1=CC(=C2C=C(C=C[N-]2)CCCCCCCCC(=O)NC3C4CC5CC(C4)CC3C5)[N-]C=C1.C1=CC(=C2C=CC=C[N-]2)[N-]C=C1.C1=CC(=C2C=CC=C[N-]2)[N-]C=C1.[Ru+8]
DrugBank_1504,C1=C(C(=O)NO1)CC(C(=O)O)N
DrugBank_1505,C1=CC2=NC(N=C2C=C1)N
DrugBank_1506,C1(C(C(C(C(C1OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O
DrugBank_1507,C12=NNN=C1N=C(NC2=O)N
DrugBank_1508,CC1C2=C(C3C(O1)CC(=O)O3)C(=O)C4=C(C2=O)C(=CC=C4)O
DrugBank_1509,CC1C=CC(=O)NCC=CC(=CC(CC(=O)CC2=NC(=CO2)C(=O)N3CCC=C3C(=O)OC1C(C)C)O)C
DrugBank_1510,CCCOC(=O)C
DrugBank_1511,C1=CC(=CC=C1C(=O)O)[Hg].O
DrugBank_1512,C1=CC(=C(C(=C1)O)O)C(=O)O
DrugBank_1513,CC(C(=O)O)NC(=O)C(C)OC1C(C(OC(C1O)CO)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C
DrugBank_1514,CC(C(C1=NC(=C(N1CC(=O)O)O)CC2=CNC3=C2C(=CC=C3)F)N)O
DrugBank_1515,CC(=C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
DrugBank_1516,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
DrugBank_1517,C(=CC(=O)O)C(=O)O
